,ret
2009-10-05,0.019737735988268668
2009-10-06,0.02930445875342258
2009-10-07,0.004185718197661226
2009-10-08,0.012457403776938047
2009-10-09,0.0042059105565563915
2009-10-12,0.007085355461251108
2009-10-13,0.0009989095774258772
2009-10-14,0.019801481423999734
2009-10-15,-0.0033729089336628215
2009-10-16,-0.008009500121152091
2009-10-19,0.015099692819968702
2009-10-20,-0.005513429305739392
2009-10-21,-0.006614784198807233
2009-10-22,0.009804534224356232
2009-10-23,-0.010935875796172723
2009-10-26,-0.015269157559563706
2009-10-27,-0.013070394846009359
2009-10-28,-0.030984177495240517
2009-10-29,0.0310549088937786
2009-10-30,-0.03675019328280449
2009-11-02,0.011939516250101478
2009-11-03,0.012047244776022703
2009-11-04,0.004609636609560486
2009-11-05,0.02810790370895333
2009-11-06,0.007464024568007099
2009-11-09,0.03214061669421797
2009-11-10,0.0016711302471825729
2009-11-11,0.011672040531674144
2009-11-12,-0.014455486007363016
2009-11-13,0.014011403400254752
2009-11-16,0.022199036405032624
2009-11-17,0.0035249718052656753
2009-11-18,-0.002928116108955603
2009-11-19,-0.019804634508470254
2009-11-20,-0.0031674497415465908
2009-11-23,0.022771567778067325
2009-11-24,-0.0005353383166265546
2009-11-25,0.01054324598170897
2009-11-27,-0.025114378633105616
2009-11-30,0.004227981595077868
2009-12-01,0.01967760445881206
2009-12-02,0.006775869771693532
2009-12-03,-0.0093473078318983
2009-12-04,-0.007182204975359485
2009-12-07,-0.006398382694038474
2009-12-08,-0.017373541240032986
2009-12-09,0.00858365352020063
2009-12-10,0.007253171191900165
2009-12-11,-0.0036388593263776414
2009-12-14,0.013374794606908935
2009-12-15,-0.006922362459916842
2009-12-16,0.006057809612066034
2009-12-17,-0.02849388744683179
2009-12-18,0.019158207631648994
2009-12-21,0.00871260922355055
2009-12-22,0.004728878026014405
2009-12-23,0.007606071894875166
2009-12-24,0.015383283950860749
2009-12-28,0.005076088919278243
2009-12-29,-0.006477581068833449
2009-12-30,-0.00027838262772406086
2009-12-31,-0.011098252315629553
2010-01-04,0.027366922272360483
2010-01-05,0.0021218608904738367
2010-01-06,0.0020678257710295966
2010-01-07,0.0007651376206352367
2010-01-08,0.009338179004316549
2010-01-11,0.003078952617313835
2010-01-12,-0.02149948272260993
2010-01-13,0.016422836422667952
2010-01-14,0.0038237276008956655
2010-01-15,-0.018219237068158534
2010-01-19,0.020566590305215904
2010-01-20,-0.023968046831588485
2010-01-21,-0.024184776222602067
2010-01-22,-0.0342037822336293
2010-01-25,0.005674769997006113
2010-01-26,-0.0017512857406609683
2010-01-27,0.004663238666942737
2010-01-28,-0.024087616067398843
2010-01-29,-0.02043657419461886
2010-02-01,0.024654399700948293
2010-02-02,0.01677116709904447
2010-02-03,-0.0007211208634152477
2010-02-04,-0.052663486815672456
2010-02-05,0.007477283973491122
2010-02-08,-0.011616607567445758
2010-02-09,0.019402274422896326
2010-02-10,-0.0037389224699467816
2010-02-11,0.023025471155803556
2010-02-12,0.0009023985475202778
2010-02-16,0.026953543167280047
2010-02-17,0.00565889729235991
2010-02-18,0.010595832227151103
2010-02-19,-0.0001596355111185277
2010-02-22,-0.002985321622975934
2010-02-23,-0.02005730710374476
2010-02-24,0.010782909041794353
2010-02-25,0.003036950023530993
2010-02-26,0.0057974287528752555
2010-03-01,0.016045532911368676
2010-03-02,0.008460571449943721
2010-03-03,0.003399780666575314
2010-03-04,0.0015678540230299465
2010-03-05,0.019746305221481464
2010-03-08,-0.001039406392806086
2010-03-09,0.005221230062251392
2010-03-10,0.004038549089959043
2010-03-11,0.005818842110531186
2010-03-12,-0.0013605613676198614
2010-03-15,-1.7984862923370315e-05
2010-03-16,0.015545758550082
2010-03-17,0.0030023695917003046
2010-03-18,0.004232867265540063
2010-03-19,-0.013213343968682345
2010-03-22,0.008239554091939105
2010-03-23,0.011681982201096952
2010-03-24,-0.012313910220864477
2010-03-25,-0.001660155972447619
2010-03-26,0.006694674881396301
2010-03-29,0.007207969148914417
2010-03-30,0.0007453209199961286
2010-03-31,-0.0025710781767054325
2010-04-01,0.008146036717084693
2010-04-05,0.013203331332199975
2010-04-06,0.0038956409313575247
2010-04-07,-0.0005221349660037289
2010-04-08,0.003434313519788512
2010-04-09,0.011454079971010112
2010-04-12,-0.0001428114032598904
2010-04-13,0.0030210010310396385
2010-04-14,0.016431590642622007
2010-04-15,0.005392844752700521
2010-04-16,-0.02539055335630591
2010-04-19,0.0015141496493127349
2010-04-20,0.01015498097854528
2010-04-21,0.0049705244469639975
2010-04-22,0.004235268168079065
2010-04-23,0.011011026036768179
2010-04-26,-0.005285046313936559
2010-04-27,-0.02433863824493876
2010-04-28,0.0039266923577039314
2010-04-29,0.019297099347816093
2010-04-30,-0.02073955895003432
2010-05-03,0.019043299460785867
2010-05-04,-0.0387827144884183
2010-05-05,-0.006877856355873568
2010-05-06,-0.0336909889791559
2010-05-07,-0.025106520900420648
2010-05-10,0.05658078661123467
2010-05-11,0.006875059161156605
2010-05-12,0.02325771412903377
2010-05-13,-0.020571694416568587
2010-05-14,-0.02417871310928843
2010-05-17,-0.000870151926397944
2010-05-18,-0.01704823845335579
2010-05-19,-0.017902282265724878
2010-05-20,-0.0495986632088391
2010-05-21,0.013364513235645026
2010-05-24,-0.0056329433388921935
2010-05-25,0.003128621195276793
2010-05-26,-0.007944301943815346
2010-05-27,0.04535250929646284
