"Date","Price","Open","High","Low","Vol.","Change %"
"11/15/1993","223.92","223.92","223.92","223.92","","-0.15%"
"11/16/1993","224.67","224.67","224.67","224.67","","0.33%"
"11/17/1993","224.41","224.41","224.41","224.41","","-0.12%"
"11/18/1993","224.52","224.52","224.52","224.52","","0.05%"
"11/19/1993","224.41","224.41","224.41","224.41","","-0.05%"
"11/22/1993","223.82","223.82","223.82","223.82","","-0.26%"
"11/23/1993","224.76","224.76","224.76","224.76","","0.42%"
"11/24/1993","225.19","225.19","225.19","225.19","","0.19%"
"11/26/1993","225.44","225.44","225.44","225.44","","0.11%"
"11/29/1993","225.32","225.32","225.32","225.32","","-0.05%"
"11/30/1993","225.49","225.49","225.49","225.49","","0.08%"
"12/01/1993","225.57","225.57","225.57","225.57","","0.04%"
"12/02/1993","225.99","225.99","225.99","225.99","","0.19%"
"12/03/1993","226.31","226.31","226.31","226.31","","0.14%"
"12/06/1993","226.82","226.82","226.82","226.82","","0.23%"
"12/07/1993","226.84","226.84","226.84","226.84","","0.01%"
"12/08/1993","226.92","226.92","226.92","226.92","","0.04%"
"12/09/1993","226.88","226.88","226.88","226.88","","-0.02%"
"12/10/1993","226.96","226.96","226.96","226.96","","0.04%"
"12/13/1993","227.31","227.31","227.31","227.31","","0.15%"
"12/14/1993","227.07","227.07","227.07","227.07","","-0.11%"
"12/15/1993","227.23","227.23","227.23","227.23","","0.07%"
"12/16/1993","227.49","227.49","227.49","227.49","","0.11%"
"12/17/1993","227.82","227.82","227.82","227.82","","0.15%"
"12/20/1993","228.07","228.07","228.07","228.07","","0.11%"
"12/21/1993","228.11","228.11","228.11","228.11","","0.02%"
"12/22/1993","228.60","228.60","228.60","228.60","","0.21%"
"12/23/1993","228.63","228.63","228.63","228.63","","0.01%"
"12/27/1993","228.93","228.93","228.93","228.93","","0.13%"
"12/28/1993","229.00","229.00","229.00","229.00","","0.03%"
"12/29/1993","228.96","228.96","228.96","228.96","","-0.02%"
"12/30/1993","228.79","228.79","228.79","228.79","","-0.07%"
"12/31/1993","228.50","228.50","228.50","228.50","","-0.13%"
"01/03/1994","228.51","228.51","228.51","228.51","","0.00%"
"01/04/1994","228.79","228.79","228.79","228.79","","0.12%"
"01/05/1994","229.06","229.06","229.06","229.06","","0.12%"
"01/06/1994","229.18","229.18","229.18","229.18","","0.05%"
"01/07/1994","229.43","229.43","229.43","229.43","","0.11%"
"01/10/1994","229.60","229.60","229.60","229.60","","0.07%"
"01/11/1994","229.61","229.61","229.61","229.61","","0.00%"
"01/12/1994","229.63","229.63","229.63","229.63","","0.01%"
"01/13/1994","229.62","229.62","229.62","229.62","","0.00%"
"01/14/1994","229.70","229.70","229.70","229.70","","0.03%"
"01/17/1994","229.82","229.82","229.82","229.82","","0.05%"
"01/18/1994","229.87","229.87","229.87","229.87","","0.02%"
"01/19/1994","229.92","229.92","229.92","229.92","","0.02%"
"01/20/1994","229.97","229.97","229.97","229.97","","0.02%"
"01/21/1994","229.70","229.70","229.70","229.70","","-0.12%"
"01/24/1994","229.34","229.34","229.34","229.34","","-0.16%"
"01/25/1994","229.29","229.29","229.29","229.29","","-0.02%"
"01/26/1994","229.87","229.87","229.87","229.87","","0.25%"
"01/27/1994","230.90","230.90","230.90","230.90","","0.45%"
"01/28/1994","231.18","231.18","231.18","231.18","","0.12%"
"01/31/1994","231.65","231.65","231.65","231.65","","0.20%"
"02/01/1994","231.44","231.44","231.44","231.44","","-0.09%"
"02/02/1994","231.94","231.94","231.94","231.94","","0.22%"
"02/03/1994","231.68","231.68","231.68","231.68","","-0.11%"
"02/04/1994","228.76","228.76","228.76","228.76","","-1.26%"
"02/07/1994","229.80","229.80","229.80","229.80","","0.45%"
"02/08/1994","229.98","229.98","229.98","229.98","","0.08%"
"02/09/1994","230.58","230.58","230.58","230.58","","0.26%"
"02/10/1994","229.16","229.16","229.16","229.16","","-0.62%"
"02/11/1994","229.76","229.76","229.76","229.76","","0.26%"
"02/14/1994","230.04","230.04","230.04","230.04","","0.12%"
"02/15/1994","231.50","231.50","231.50","231.50","","0.63%"
"02/16/1994","231.47","231.47","231.47","231.47","","-0.01%"
"02/17/1994","230.47","230.47","230.47","230.47","","-0.43%"
"02/18/1994","229.75","229.75","229.75","229.75","","-0.31%"
"02/22/1994","230.99","230.99","230.99","230.99","","0.54%"
"02/23/1994","230.89","230.89","230.89","230.89","","-0.04%"
"02/24/1994","228.76","228.76","228.76","228.76","","-0.92%"
"02/25/1994","229.84","229.84","229.84","229.84","","0.47%"
"02/28/1994","230.31","230.31","230.31","230.31","","0.20%"
"03/01/1994","229.40","229.40","229.40","229.40","","-0.40%"
"03/02/1994","229.83","229.83","229.83","229.83","","0.19%"
"03/03/1994","229.16","229.16","229.16","229.16","","-0.29%"
"03/04/1994","229.99","229.99","229.99","229.99","","0.36%"
"03/07/1994","230.93","230.93","230.93","230.93","","0.41%"
"03/08/1994","230.51","230.51","230.51","230.51","","-0.18%"
"03/09/1994","231.28","231.28","231.28","231.28","","0.33%"
"03/10/1994","230.00","230.00","230.00","230.00","","-0.55%"
"03/11/1994","231.23","231.23","231.23","231.23","","0.53%"
"03/14/1994","231.64","231.64","231.64","231.64","","0.18%"
"03/15/1994","231.66","231.66","231.66","231.66","","0.01%"
"03/16/1994","233.03","233.03","233.03","233.03","","0.59%"
"03/17/1994","233.55","233.55","233.55","233.55","","0.22%"
"03/18/1994","233.84","233.84","233.84","233.84","","0.12%"
"03/21/1994","233.65","233.65","233.65","233.65","","-0.08%"
"03/22/1994","234.37","234.37","234.37","234.37","","0.31%"
"03/23/1994","234.26","234.26","234.26","234.26","","-0.05%"
"03/24/1994","232.93","232.93","232.93","232.93","","-0.57%"
"03/25/1994","231.43","231.43","231.43","231.43","","-0.64%"
"03/28/1994","231.37","231.37","231.37","231.37","","-0.03%"
"03/29/1994","228.14","228.14","228.14","228.14","","-1.40%"
"03/30/1994","225.51","225.51","225.51","225.51","","-1.15%"
"03/31/1994","224.40","224.40","224.40","224.40","","-0.49%"
"04/04/1994","220.45","220.45","220.45","220.45","","-1.76%"
"04/05/1994","225.58","225.58","225.58","225.58","","2.33%"
"04/06/1994","225.92","225.92","225.92","225.92","","0.15%"
"04/07/1994","227.71","227.71","227.71","227.71","","0.79%"
"04/08/1994","225.65","225.65","225.65","225.65","","-0.90%"
"04/11/1994","227.10","227.10","227.10","227.10","","0.64%"
"04/12/1994","226.36","226.36","226.36","226.36","","-0.33%"
"04/13/1994","224.37","224.37","224.37","224.37","","-0.88%"
"04/14/1994","225.15","225.15","225.15","225.15","","0.35%"
"04/15/1994","225.07","225.07","225.07","225.07","","-0.04%"
"04/18/1994","224.36","224.36","224.36","224.36","","-0.32%"
"04/19/1994","224.70","224.70","224.70","224.70","","0.15%"
"04/20/1994","224.50","224.50","224.50","224.50","","-0.09%"
"04/21/1994","226.36","226.36","226.36","226.36","","0.83%"
"04/22/1994","226.34","226.34","226.34","226.34","","-0.01%"
"04/25/1994","227.41","227.41","227.41","227.41","","0.47%"
"04/26/1994","227.46","227.46","227.46","227.46","","0.02%"
"04/28/1994","227.05","227.05","227.05","227.05","","-0.18%"
"04/29/1994","227.43","227.43","227.43","227.43","","0.17%"
"05/02/1994","227.94","227.94","227.94","227.94","","0.22%"
"05/03/1994","227.91","227.91","227.91","227.91","","-0.01%"
"05/04/1994","227.89","227.89","227.89","227.89","","-0.01%"
"05/05/1994","227.84","227.84","227.84","227.84","","-0.02%"
"05/06/1994","227.15","227.15","227.15","227.15","","-0.30%"
"05/09/1994","226.25","226.25","226.25","226.25","","-0.40%"
"05/10/1994","227.63","227.63","227.63","227.63","","0.61%"
"05/11/1994","226.49","226.49","226.49","226.49","","-0.50%"
"05/12/1994","226.99","226.99","226.99","226.99","","0.22%"
"05/13/1994","227.56","227.56","227.56","227.56","","0.25%"
"05/16/1994","227.82","227.82","227.82","227.82","","0.11%"
"05/17/1994","228.90","228.90","228.90","228.90","","0.47%"
"05/18/1994","229.32","229.32","229.32","229.32","","0.18%"
"05/19/1994","229.41","229.41","229.41","229.41","","0.04%"
"05/20/1994","229.35","229.35","229.35","229.35","","-0.03%"
"05/23/1994","229.33","229.33","229.33","229.33","","-0.01%"
"05/24/1994","229.75","229.75","229.75","229.75","","0.18%"
"05/25/1994","230.05","230.05","230.05","230.05","","0.13%"
"05/26/1994","230.16","230.16","230.16","230.16","","0.05%"
"05/27/1994","230.30","230.30","230.30","230.30","","0.06%"
"05/31/1994","230.42","230.42","230.42","230.42","","0.05%"
"06/01/1994","230.59","230.59","230.59","230.59","","0.07%"
"06/02/1994","230.75","230.75","230.75","230.75","","0.07%"
"06/03/1994","231.10","231.10","231.10","231.10","","0.15%"
"06/06/1994","231.14","231.14","231.14","231.14","","0.02%"
"06/07/1994","231.24","231.24","231.24","231.24","","0.04%"
"06/08/1994","231.10","231.10","231.10","231.10","","-0.06%"
"06/09/1994","231.35","231.35","231.35","231.35","","0.11%"
"06/10/1994","231.51","231.51","231.51","231.51","","0.07%"
"06/13/1994","231.74","231.74","231.74","231.74","","0.10%"
"06/14/1994","231.84","231.84","231.84","231.84","","0.04%"
"06/15/1994","231.90","231.90","231.90","231.90","","0.03%"
"06/16/1994","231.96","231.96","231.96","231.96","","0.03%"
"06/17/1994","230.89","230.89","230.89","230.89","","-0.46%"
"06/20/1994","230.33","230.33","230.33","230.33","","-0.24%"
"06/21/1994","228.80","228.80","228.80","228.80","","-0.66%"
"06/22/1994","229.68","229.68","229.68","229.68","","0.38%"
"06/23/1994","228.31","228.31","228.31","228.31","","-0.60%"
"06/24/1994","224.03","224.03","224.03","224.03","","-1.87%"
"06/27/1994","227.94","227.94","227.94","227.94","","1.75%"
"06/28/1994","227.33","227.33","227.33","227.33","","-0.27%"
"06/29/1994","228.25","228.25","228.25","228.25","","0.40%"
"06/30/1994","225.85","225.85","225.85","225.85","","-1.05%"
"07/01/1994","226.71","226.71","226.71","226.71","","0.38%"
"07/05/1994","227.26","227.26","227.26","227.26","","0.24%"
"07/06/1994","227.16","227.16","227.16","227.16","","-0.04%"
"07/07/1994","228.50","228.50","228.50","228.50","","0.59%"
"07/08/1994","228.68","228.68","228.68","228.68","","0.08%"
"07/11/1994","228.00","228.00","228.00","228.00","","-0.30%"
"07/12/1994","228.25","228.25","228.25","228.25","","0.11%"
"07/13/1994","229.01","229.01","229.01","229.01","","0.33%"
"07/14/1994","231.43","231.43","231.43","231.43","","1.06%"
"07/15/1994","229.70","229.70","229.70","229.70","","-0.75%"
"07/18/1994","230.14","230.14","230.14","230.14","","0.19%"
"07/19/1994","230.13","230.13","230.13","230.13","","0.00%"
"07/20/1994","229.67","229.67","229.67","229.67","","-0.20%"
"07/21/1994","230.05","230.05","230.05","230.05","","0.17%"
"07/22/1994","230.15","230.15","230.15","230.15","","0.04%"
"07/25/1994","230.47","230.47","230.47","230.47","","0.14%"
"07/26/1994","230.45","230.45","230.45","230.45","","-0.01%"
"07/27/1994","230.34","230.34","230.34","230.34","","-0.05%"
"07/28/1994","230.63","230.63","230.63","230.63","","0.13%"
"07/29/1994","231.40","231.40","231.40","231.40","","0.33%"
"08/01/1994","231.74","231.74","231.74","231.74","","0.15%"
"08/02/1994","231.70","231.70","231.70","231.70","","-0.02%"
"08/03/1994","231.79","231.79","231.79","231.79","","0.04%"
"08/04/1994","231.59","231.59","231.59","231.59","","-0.09%"
"08/05/1994","231.52","231.52","231.52","231.52","","-0.03%"
"08/08/1994","231.80","231.80","231.80","231.80","","0.12%"
"08/09/1994","231.97","231.97","231.97","231.97","","0.07%"
"08/10/1994","232.22","232.22","232.22","232.22","","0.11%"
"08/11/1994","232.14","232.14","232.14","232.14","","-0.03%"
"08/12/1994","232.41","232.41","232.41","232.41","","0.12%"
"08/15/1994","232.49","232.49","232.49","232.49","","0.03%"
"08/16/1994","232.58","232.58","232.58","232.58","","0.04%"
"08/17/1994","232.61","232.61","232.61","232.61","","0.01%"
"08/18/1994","232.67","232.67","232.67","232.67","","0.03%"
"08/19/1994","232.90","232.90","232.90","232.90","","0.10%"
"08/22/1994","232.93","232.93","232.93","232.93","","0.01%"
"08/23/1994","233.55","233.55","233.55","233.55","","0.27%"
"08/24/1994","234.11","234.11","234.11","234.11","","0.24%"
"08/25/1994","234.01","234.01","234.01","234.01","","-0.04%"
"08/26/1994","234.49","234.49","234.49","234.49","","0.21%"
"08/29/1994","234.80","234.80","234.80","234.80","","0.13%"
"08/30/1994","234.91","234.91","234.91","234.91","","0.05%"
"08/31/1994","234.86","234.86","234.86","234.86","","-0.02%"
"09/01/1994","234.88","234.88","234.88","234.88","","0.01%"
"09/02/1994","234.91","234.91","234.91","234.91","","0.01%"
"09/06/1994","235.15","235.15","235.15","235.15","","0.10%"
"09/07/1994","235.18","235.18","235.18","235.18","","0.01%"
"09/08/1994","235.33","235.33","235.33","235.33","","0.06%"
"09/09/1994","235.16","235.16","235.16","235.16","","-0.07%"
"09/12/1994","235.21","235.21","235.21","235.21","","0.02%"
"09/13/1994","235.52","235.52","235.52","235.52","","0.13%"
"09/14/1994","235.62","235.62","235.62","235.62","","0.04%"
"09/15/1994","235.68","235.68","235.68","235.68","","0.03%"
"09/16/1994","235.89","235.89","235.89","235.89","","0.09%"
"09/19/1994","236.07","236.07","236.07","236.07","","0.08%"
"09/20/1994","233.74","233.74","233.74","233.74","","-0.99%"
"09/21/1994","233.71","233.71","233.71","233.71","","-0.01%"
"09/22/1994","233.58","233.58","233.58","233.58","","-0.06%"
"09/23/1994","232.88","232.88","232.88","232.88","","-0.30%"
"09/26/1994","233.67","233.67","233.67","233.67","","0.34%"
"09/28/1994","235.26","235.26","235.26","235.26","","0.68%"
"09/29/1994","234.59","234.59","234.59","234.59","","-0.28%"
"09/30/1994","234.30","234.30","234.30","234.30","","-0.12%"
"10/03/1994","234.17","234.17","234.17","234.17","","-0.06%"
"10/04/1994","230.79","230.79","230.79","230.79","","-1.44%"
"10/05/1994","230.79","230.79","230.79","230.79","","0.00%"
"10/06/1994","230.41","230.41","230.41","230.41","","-0.16%"
"10/07/1994","231.77","231.77","231.77","231.77","","0.59%"
"10/10/1994","233.72","233.72","233.72","233.72","","0.84%"
"10/11/1994","236.58","236.58","236.58","236.58","","1.22%"
"10/12/1994","236.68","236.68","236.68","236.68","","0.04%"
"10/13/1994","237.25","237.25","237.25","237.25","","0.24%"
"10/14/1994","238.08","238.08","238.08","238.08","","0.35%"
"10/17/1994","238.14","238.14","238.14","238.14","","0.03%"
"10/18/1994","237.98","237.98","237.98","237.98","","-0.07%"
"10/19/1994","238.74","238.74","238.74","238.74","","0.32%"
"10/20/1994","238.07","238.07","238.07","238.07","","-0.28%"
"10/21/1994","237.44","237.44","237.44","237.44","","-0.26%"
"10/24/1994","236.62","236.62","236.62","236.62","","-0.35%"
"10/25/1994","237.07","237.07","237.07","237.07","","0.19%"
"10/26/1994","237.56","237.56","237.56","237.56","","0.21%"
"10/27/1994","238.24","238.24","238.24","238.24","","0.29%"
"10/28/1994","239.96","239.96","239.96","239.96","","0.72%"
"10/31/1994","239.92","239.92","239.92","239.92","","-0.02%"
"11/01/1994","239.53","239.53","239.53","239.53","","-0.16%"
"11/02/1994","239.10","239.10","239.10","239.10","","-0.18%"
"11/03/1994","239.39","239.39","239.39","239.39","","0.12%"
"11/04/1994","237.83","237.83","237.83","237.83","","-0.65%"
"11/07/1994","238.44","238.44","238.44","238.44","","0.26%"
"11/08/1994","239.48","239.48","239.48","239.48","","0.44%"
"11/09/1994","239.51","239.51","239.51","239.51","","0.01%"
"11/10/1994","239.54","239.54","239.54","239.54","","0.01%"
"11/11/1994","239.19","239.19","239.19","239.19","","-0.15%"
"11/14/1994","240.24","240.24","240.24","240.24","","0.44%"
"11/15/1994","240.38","240.38","240.38","240.38","","0.06%"
"11/16/1994","241.06","241.06","241.06","241.06","","0.28%"
"11/17/1994","240.90","240.90","240.90","240.90","","-0.07%"
"11/18/1994","240.53","240.53","240.53","240.53","","-0.15%"
"11/21/1994","239.81","239.81","239.81","239.81","","-0.30%"
"11/22/1994","236.49","236.49","236.49","236.49","","-1.38%"
"11/23/1994","237.19","237.19","237.19","237.19","","0.30%"
"11/25/1994","238.62","238.62","238.62","238.62","","0.60%"
"11/28/1994","239.43","239.43","239.43","239.43","","0.34%"
"11/29/1994","239.97","239.97","239.97","239.97","","0.23%"
"11/30/1994","239.47","239.47","239.47","239.47","","-0.21%"
"12/01/1994","237.65","237.65","237.65","237.65","","-0.76%"
"12/02/1994","239.34","239.34","239.34","239.34","","0.71%"
"12/05/1994","239.85","239.85","239.85","239.85","","0.21%"
"12/06/1994","239.96","239.96","239.96","239.96","","0.05%"
"12/07/1994","239.43","239.43","239.43","239.43","","-0.22%"
"12/08/1994","236.71","236.71","236.71","236.71","","-1.14%"
"12/09/1994","237.47","237.47","237.47","237.47","","0.32%"
"12/12/1994","239.11","239.11","239.11","239.11","","0.69%"
"12/13/1994","239.78","239.78","239.78","239.78","","0.28%"
"12/14/1994","241.68","241.68","241.68","241.68","","0.79%"
"12/15/1994","242.21","242.21","242.21","242.21","","0.22%"
"12/16/1994","243.56","243.56","243.56","243.56","","0.56%"
"12/19/1994","243.84","243.84","243.84","243.84","","0.11%"
"12/20/1994","243.80","243.80","243.80","243.80","","-0.02%"
"12/21/1994","244.62","244.62","244.62","244.62","","0.34%"
"12/22/1994","244.35","244.35","244.35","244.35","","-0.11%"
"12/23/1994","244.73","244.73","244.73","244.73","","0.16%"
"12/27/1994","245.18","245.18","245.18","245.18","","0.18%"
"12/28/1994","244.96","244.96","244.96","244.96","","-0.09%"
"12/29/1994","245.10","245.10","245.10","245.10","","0.06%"
"12/30/1994","244.71","244.71","244.71","244.71","","-0.16%"
"01/03/1995","244.93","244.93","244.93","244.93","","0.09%"
"01/04/1995","245.47","245.47","245.47","245.47","","0.22%"
"01/05/1995","245.46","245.46","245.46","245.46","","0.00%"
"01/06/1995","245.79","245.79","245.79","245.79","","0.13%"
"01/09/1995","246.05","246.05","246.05","246.05","","0.11%"
"01/10/1995","246.27","246.27","246.27","246.27","","0.09%"
"01/11/1995","246.41","246.41","246.41","246.41","","0.06%"
"01/12/1995","246.45","246.45","246.45","246.45","","0.02%"
"01/13/1995","246.81","246.81","246.81","246.81","","0.15%"
"01/16/1995","246.99","246.99","246.99","246.99","","0.07%"
"01/17/1995","247.02","247.02","247.02","247.02","","0.01%"
"01/18/1995","247.09","247.09","247.09","247.09","","0.03%"
"01/19/1995","247.13","247.13","247.13","247.13","","0.02%"
"01/20/1995","247.15","247.15","247.15","247.15","","0.01%"
"01/23/1995","247.55","247.55","247.55","247.55","","0.16%"
"01/24/1995","247.72","247.72","247.72","247.72","","0.07%"
